user_id,signup_date,source,plan_selected,trial_started,trial_start_date,activated,activation_days,converted_paid,conversion_date,mrr_usd,country,churned_30d
1198,2025-01-31,Referral,Basic,false,,False,,yes,2025-02-15,29.00,Singapore,true
4201,2025-01-06,LinkedIn,Enterprise,yes,2025-01-03,TRUE,6.0,yes,2025-01-15,99,SG,True
2781,2025-02-04,Google Ads,Enterprise,yes,2025-02-13,True,,yes,2025-02-19,99,MY,False
1571,2025-01-15,Organic,Basic,no,,True,,yes,2025-01-25,29.00,Singapore,True
1790,2025-01-29,FB Ads,Pro,TRUE,2025-02-07,TRUE,11.0,no,,0,MY,True
2638,2025-01-03,FB Ads,Pro,TRUE,2025-01-12,TRUE,-2.0,yes,2025-01-22,49,Singapore,true
2831,2025-01-11,GAds,Pro,Yes,2025-01-20,TRUE,20.0,no,,0,Malaysia,False
2855,2025-01-03,FB Ads,Enterprise,yes,2025-01-11,True,,yes,2025-02-06,99,Singapore,true
2174,2025-01-28,Referral,Pro,yes,2025-01-31,TRUE,5.0,FALSE,,0,Malaysia,false
4740,2025-01-10,LinkedIn,Pro,TRUE,2025-01-19,TRUE,-1.0,no,,0,MY,False
4277,2025-02-19,Google Ads,Pro,Yes,2025-02-19,True,,yes,2025-03-16,49.00,Singapore,False
1178,2025-02-02,GAds,Basic,Yes,2025-02-02,FALSE,,YES,2025-03-01,NULL,MY,true
3244,2025-02-17,FB Ads,Basic,TRUE,2025-02-16,TRUE,1.0,no,,0,Malaysia,true
5086,2025-01-16,FB Ads,Basic,Yes,2025-01-21,FALSE,,YES,2025-02-03,29.00,Singapore,false
1734,2025-02-28,Organic,Basic,yes,2025-02-27,False,,no,,0,Indonesia,True
1798,2025-01-10,FB Ads,,false,,TRUE,,no,,0,Singapore,true
1787,2025-02-02,Referral,Basic,yes,2025-02-02,TRUE,15.0,no,,0,Singapore,true
3795,2025-02-05,Referral,Enterprise,no,,TRUE,,no,,0,MY,True
5304,2025-01-03,Google Ads,Enterprise,no,,TRUE,,no,,0,Singapore,True
5588,2025-01-05,Google Ads,Enterprise,yes,2025-01-04,True,,no,,0,MY,true
4084,2025-01-12,Google Ads,Basic,no,,False,,no,,0,Singapore,false
3918,2025-02-26,Organic,Basic,no,,True,,no,,0,Malaysia,True
1731,2025-02-13,Google Ads,Basic,no,,FALSE,,no,,0,MY,false
2129,2025-01-13,google ads,,TRUE,2025-01-17,FALSE,,YES,2025-01-31,0,Malaysia,false
4446,2025-01-24,google ads,Enterprise,no,,TRUE,,YES,2025-02-22,149,Malaysia,true
2605,2025-02-13,google ads,Basic,TRUE,2025-02-17,TRUE,10.0,no,,0,MY,false
4778,2025-02-26,LinkedIn,Basic,no,,True,,yes,2025-03-19,29.00,Indonesia,False
3745,2025-02-01,GAds,Pro,TRUE,2025-02-07,FALSE,,YES,2025-03-07,49,MY,True
4170,2025-01-16,google ads,Basic,no,,TRUE,,FALSE,,0,Singapore,true
5689,2025-02-01,FB Ads,Enterprise,TRUE,2025-02-05,TRUE,11.0,no,,0,Singapore,false
3933,2025-02-14,Referral,Enterprise,false,,FALSE,,no,,0,Indonesia,True
2215,2025-02-06,FB Ads,Pro,no,,True,,no,,0,MY,False
1324,2025-02-25,Organic,Pro,Yes,2025-02-26,FALSE,,no,,0,Singapore,false
2850,2025-02-05,FB Ads,Pro,yes,2025-02-14,True,,FALSE,,0,Indonesia,true
2490,2025-01-21,google ads,Basic,yes,2025-01-24,True,,yes,2025-02-19,NULL,MY,True
1893,2025-02-16,GAds,Enterprise,no,,TRUE,,yes,2025-03-06,99,SG,True
2390,2025-01-12,FB Ads,Enterprise,no,,False,,FALSE,,0,MY,false
4389,2025-02-20,Google Ads,Basic,Yes,2025-02-28,TRUE,19.0,no,,0,Malaysia,False
5239,2025-01-21,Google Ads,Basic,no,,TRUE,,no,,0,Indonesia,false
5479,2025-03-01,GAds,Basic,yes,2025-02-28,False,,YES,2025-03-09,29,Singapore,true
3263,2025-02-20,Referral,Enterprise,yes,2025-02-24,TRUE,18.0,YES,2025-03-25,99,Indonesia,False
4432,2025-01-21,FB Ads,Basic,TRUE,2025-01-27,FALSE,,no,,0,Malaysia,true
3371,2025-02-12,Referral,Pro,Yes,2025-02-10,False,,no,,0,Singapore,false
4086,2025-02-22,FB Ads,Basic,yes,2025-02-26,True,,no,,0,Singapore,False
5312,2025-01-06,google ads,Enterprise,false,,FALSE,,YES,2025-01-24,99.99,MY,True
2515,2025-01-09,Referral,Pro,yes,2025-01-11,True,,FALSE,,0,Malaysia,true
3917,2025-01-01,Referral,Basic,false,,False,,yes,2025-01-14,29.00,MY,True
3352,2025-01-12,FB Ads,Basic,Yes,2025-01-10,FALSE,,yes,2025-01-25,29.00,Singapore,True
2167,2025-02-27,Google Ads,Basic,no,,True,,no,,0,Singapore,True
1110,2025-01-14,Google Ads,Pro,false,,False,,no,,0,Malaysia,false
5327,2025-01-06,Referral,Pro,TRUE,2025-01-14,False,,no,,0,MY,false
4655,2025-01-01,Referral,Basic,yes,2025-01-03,True,,yes,2025-01-25,NULL,MY,False
4793,2025-01-22,LinkedIn,Pro,no,,TRUE,,yes,2025-02-23,49.00,SG,False
2755,2025-02-03,Referral,Basic,yes,2025-02-10,True,,YES,2025-03-06,NULL,Malaysia,True
2577,2025-02-25,Referral,Enterprise,yes,2025-03-03,TRUE,8.0,no,,0,SG,False
2296,2025-01-11,Organic,Basic,yes,2025-01-09,True,,no,,0,SG,true
4774,2025-01-03,Google Ads,Enterprise,no,,FALSE,,no,,0,Singapore,false
3220,2025-02-11,FB Ads,Pro,no,,True,,yes,2025-03-13,49,Indonesia,False
1972,2025-01-06,FB Ads,Pro,no,,FALSE,,no,,0,MY,
2030,2025-01-06,google ads,Basic,false,,False,,YES,2025-01-24,29.00,Malaysia,False
3593,2025-01-20,Referral,Basic,yes,2025-01-19,TRUE,8.0,YES,2025-02-13,NULL,Malaysia,false
4992,2025-01-21,Organic,Pro,no,,TRUE,,YES,2025-02-02,59,Singapore,False
5613,2025-01-02,FB Ads,Pro,Yes,2025-01-09,True,,no,,0,Malaysia,false
1913,2025-01-26,Organic,Basic,Yes,2025-01-27,FALSE,,no,,0,Singapore,false
3181,2025-01-31,FB Ads,Enterprise,yes,2025-01-28,FALSE,,YES,2025-02-14,99.99,Malaysia,
4197,2025-01-26,FB Ads,Basic,yes,2025-01-31,False,,yes,2025-02-26,NULL,Malaysia,true
2462,2025-02-25,LinkedIn,Basic,false,,True,,YES,2025-03-20,29.00,Malaysia,false
3378,2025-02-01,google ads,Pro,yes,2025-02-07,True,,FALSE,,0,Indonesia,True
4454,2025-01-10,FB Ads,Enterprise,yes,2025-01-09,TRUE,18.0,yes,2025-01-31,99,Malaysia,True
4553,2025-01-23,LinkedIn,Basic,TRUE,2025-02-01,True,,yes,2025-02-10,29.00,SG,True
2307,2025-02-27,Organic,Pro,yes,2025-03-07,FALSE,,no,,0,Indonesia,
5994,2025-01-06,LinkedIn,Pro,yes,2025-01-03,FALSE,,yes,2025-01-19,49.00,Malaysia,true
2189,2025-01-23,google ads,,no,,False,,FALSE,,0,Malaysia,True
1687,2025-01-28,Google Ads,Basic,yes,2025-01-30,True,,yes,2025-03-01,NULL,MY,false
5661,2025-02-18,GAds,,false,,False,,no,,0,Singapore,false
2207,2025-01-30,FB Ads,Basic,Yes,2025-01-27,True,,FALSE,,0,Singapore,false
2894,2025-01-14,Organic,Basic,yes,2025-01-13,True,,yes,2025-02-10,29,MY,False
5922,2025-02-06,FB Ads,Basic,TRUE,2025-02-09,True,,FALSE,,0,Singapore,False
2811,2025-02-24,LinkedIn,Basic,yes,2025-02-24,FALSE,,yes,2025-03-27,NULL,Singapore,false
4183,2025-02-01,Referral,Pro,yes,2025-02-06,TRUE,5.0,FALSE,,0,Singapore,True
4797,2025-02-18,google ads,Pro,yes,2025-02-21,TRUE,9.0,no,,0,Malaysia,false
2644,2025-02-03,LinkedIn,Basic,yes,2025-02-04,TRUE,-2.0,yes,2025-02-22,29.00,Singapore,false
4968,2025-02-10,FB Ads,Basic,TRUE,2025-02-15,False,,no,,0,Singapore,True
3716,2025-02-13,LinkedIn,Basic,yes,2025-02-12,FALSE,,no,,0,Malaysia,True
1190,2025-02-20,Referral,Basic,yes,2025-02-27,True,,yes,2025-03-10,29,Singapore,False
2335,2025-01-22,Google Ads,Basic,no,,True,,no,,0,Malaysia,False
5803,2025-01-31,LinkedIn,Basic,yes,2025-02-04,True,,YES,2025-02-22,29.00,Singapore,False
4106,2025-01-07,Google Ads,Basic,yes,2025-01-11,True,,YES,2025-02-07,29,Singapore,False
1378,2025-02-10,Google Ads,Pro,false,,FALSE,,YES,2025-03-07,49,Malaysia,false
5482,2025-01-21,LinkedIn,Enterprise,no,,False,,YES,2025-02-06,99.99,Indonesia,False
4829,2025-01-16,Google Ads,Basic,yes,2025-01-16,False,,yes,2025-02-14,NULL,SG,false
1615,2025-01-20,LinkedIn,Basic,yes,2025-01-17,True,,no,,0,Singapore,true
3330,2025-02-12,Google Ads,Pro,Yes,2025-02-12,False,,yes,2025-03-06,59,MY,True
2754,2025-02-13,google ads,Basic,Yes,2025-02-18,TRUE,13.0,yes,2025-03-03,29.00,Malaysia,false
1463,2025-02-16,Google Ads,Pro,yes,2025-02-22,TRUE,15.0,YES,2025-03-22,49,SG,True
1966,2025-02-19,Google Ads,Enterprise,yes,2025-02-16,True,,YES,2025-02-28,99.99,Malaysia,false
5267,2025-01-19,Referral,Pro,yes,2025-01-18,False,,YES,2025-01-29,59,MY,false
4158,2025-02-17,LinkedIn,Pro,yes,2025-02-21,FALSE,,FALSE,,0,MY,False
4624,2025-02-01,Organic,Basic,yes,2025-01-31,True,,no,,0,Malaysia,True
5938,2025-01-15,Google Ads,Basic,TRUE,2025-01-13,TRUE,-2.0,FALSE,,0,Singapore,true
1689,2025-01-05,Referral,Pro,yes,2025-01-02,False,,no,,0,Indonesia,false
3622,2025-01-11,LinkedIn,Enterprise,Yes,2025-01-16,True,,FALSE,,0,MY,True
3212,2025-01-15,google ads,Enterprise,Yes,2025-01-22,FALSE,,yes,2025-02-14,99.99,MY,True
1382,2025-01-29,Referral,Basic,yes,2025-02-04,False,,yes,2025-02-05,NULL,MY,false
3256,2025-02-19,Referral,Basic,false,,TRUE,,no,,0,Malaysia,false
4810,2025-02-14,FB Ads,Basic,no,,FALSE,,yes,2025-02-24,29,Malaysia,True
4503,2025-01-04,LinkedIn,Basic,yes,2025-01-03,TRUE,17.0,yes,2025-01-14,29,Indonesia,true
2412,2025-02-18,FB Ads,Enterprise,yes,2025-02-21,FALSE,,yes,2025-02-27,149,Indonesia,False
2583,2025-02-05,google ads,Basic,TRUE,2025-02-11,TRUE,15.0,YES,2025-03-01,NULL,SG,False
1371,2025-02-17,FB Ads,Basic,yes,2025-02-16,FALSE,,FALSE,,0,Malaysia,false
1610,2025-01-23,Organic,Enterprise,no,,False,,no,,0,Singapore,true
1115,2025-01-15,FB Ads,Basic,yes,2025-01-24,FALSE,,FALSE,,0,Singapore,true
1446,2025-02-15,FB Ads,Pro,false,,FALSE,,YES,2025-03-17,49,SG,false
2391,2025-02-13,LinkedIn,Basic,yes,2025-02-17,True,,yes,2025-03-13,29,SG,true
4324,2025-01-03,Referral,Basic,yes,2025-01-08,True,,no,,0,MY,false
2340,2025-02-01,Referral,Basic,yes,2025-02-09,False,,FALSE,,0,Malaysia,true
5510,2025-01-10,Google Ads,Pro,TRUE,2025-01-14,True,,YES,2025-02-03,49.00,Malaysia,false
3939,2025-02-09,LinkedIn,Pro,false,,True,,no,,0,Singapore,False
4699,2025-02-07,FB Ads,Pro,no,,FALSE,,no,,0,Malaysia,True
2073,2025-01-22,FB Ads,Pro,yes,2025-01-23,TRUE,7.0,YES,2025-02-05,59,Indonesia,true
5813,2025-01-14,LinkedIn,Enterprise,TRUE,2025-01-21,FALSE,,no,,0,Malaysia,true
4569,2025-01-17,Referral,Basic,Yes,2025-01-23,FALSE,,yes,2025-01-31,29.00,Indonesia,True
4150,2025-01-21,Referral,Enterprise,TRUE,2025-01-29,FALSE,,no,,0,MY,false
2605,2025-02-20,LinkedIn,Basic,yes,2025-02-18,True,,no,,0,Singapore,false
5657,2025-02-17,LinkedIn,Basic,TRUE,2025-02-19,FALSE,,yes,2025-03-02,NULL,Singapore,False
3294,2025-01-15,FB Ads,Basic,false,,False,,no,,0,SG,false
4662,2025-02-27,Google Ads,Basic,no,,False,,YES,2025-03-13,29,Malaysia,false
5482,2025-01-15,GAds,Enterprise,Yes,2025-01-19,True,,yes,2025-02-15,99,Indonesia,False
5797,2025-01-01,FB Ads,Basic,yes,2024-12-30,True,,no,,0,SG,True
1983,2025-01-24,LinkedIn,Basic,false,,FALSE,,FALSE,,0,Indonesia,True
1351,2025-02-24,Referral,Pro,no,,FALSE,,YES,2025-03-18,59,MY,true
2724,2025-02-24,Google Ads,Basic,Yes,2025-02-26,False,,YES,2025-03-05,NULL,Singapore,True
2951,2025-01-12,Organic,Enterprise,no,,TRUE,,no,,0,MY,False
2279,2025-01-10,Referral,Enterprise,no,,FALSE,,yes,2025-01-31,99,Malaysia,False
2907,2025-02-15,Referral,Basic,Yes,2025-02-18,TRUE,8.0,no,,0,Malaysia,true
5848,2025-02-11,Google Ads,Basic,false,,True,,YES,2025-03-07,29,Malaysia,False
2024,2025-02-11,FB Ads,Basic,TRUE,2025-02-16,TRUE,20.0,yes,2025-02-28,29,Malaysia,False
1545,2025-02-21,Google Ads,Pro,false,,False,,yes,2025-03-22,49.00,Malaysia,false
5174,2025-01-31,LinkedIn,Basic,yes,2025-02-07,FALSE,,no,,0,MY,True
3381,2025-01-11,Referral,Pro,Yes,2025-01-16,False,,no,,0,MY,False
1888,2025-02-23,Google Ads,Pro,yes,2025-02-21,False,,FALSE,,0,Malaysia,False
2105,2025-01-16,LinkedIn,Basic,TRUE,2025-01-13,True,,yes,2025-01-24,29.00,Indonesia,false
3549,2025-01-09,FB Ads,Basic,no,,True,,no,,0,SG,True
2990,2025-02-16,Referral,Basic,TRUE,2025-02-25,TRUE,13.0,YES,2025-03-13,29.00,Malaysia,true
4998,2025-01-14,FB Ads,Pro,yes,2025-01-17,False,,no,,0,Singapore,True
4775,2025-01-19,google ads,Basic,no,,True,,no,,0,Singapore,False
3812,2025-01-31,google ads,Basic,yes,2025-02-02,TRUE,2.0,YES,2025-02-22,29.00,Malaysia,true
1920,2025-01-09,Organic,Basic,no,,FALSE,,yes,2025-01-21,NULL,Malaysia,false
5645,2025-02-05,FB Ads,Pro,false,,TRUE,,FALSE,,0,Malaysia,True
3061,2025-02-22,FB Ads,Basic,TRUE,2025-02-28,True,,yes,2025-03-09,NULL,Singapore,true
5487,2025-02-08,Google Ads,,TRUE,2025-02-14,TRUE,18.0,yes,2025-03-01,0,Indonesia,true
4639,2025-02-23,FB Ads,Pro,yes,2025-03-04,True,,no,,0,MY,False
4165,2025-01-26,Referral,Pro,TRUE,2025-02-01,True,,YES,2025-02-10,49,Indonesia,
5435,2025-01-08,Referral,Enterprise,yes,2025-01-16,FALSE,,yes,2025-01-24,99.99,Indonesia,False
3644,2025-01-24,Google Ads,Pro,TRUE,2025-01-24,False,,yes,2025-02-01,59,Singapore,
5852,2025-01-08,FB Ads,Pro,Yes,2025-01-15,True,,yes,2025-01-29,59,MY,true
2045,2025-01-19,Google Ads,Basic,TRUE,2025-01-26,FALSE,,yes,2025-01-26,29.00,Singapore,False
4556,2025-02-16,GAds,Pro,no,,False,,yes,2025-02-28,59,SG,False
3681,2025-02-17,LinkedIn,Basic,Yes,2025-02-22,False,,no,,0,Indonesia,false
4199,2025-01-30,Referral,Basic,TRUE,2025-01-27,True,,yes,2025-02-28,NULL,SG,True
1938,2025-02-27,Referral,Basic,no,,TRUE,,no,,0,MY,false
5943,2025-01-22,Organic,Pro,yes,2025-01-25,FALSE,,no,,0,MY,true
1441,2025-02-24,Organic,Pro,false,,False,,YES,2025-03-26,49,Malaysia,False
3550,2025-01-09,Google Ads,Pro,yes,2025-01-10,True,,yes,2025-01-28,49.00,Malaysia,False
5225,2025-02-27,GAds,Pro,TRUE,2025-02-28,True,,no,,0,Malaysia,true
1596,2025-02-27,Organic,Basic,no,,False,,YES,2025-03-25,29,SG,True
2505,2025-02-13,FB Ads,Basic,no,,TRUE,,FALSE,,0,Malaysia,
1861,2025-02-17,Referral,Basic,yes,2025-02-19,TRUE,-2.0,no,,0,Malaysia,false
3640,2025-01-04,Referral,Basic,yes,2025-01-02,False,,no,,0,MY,False
4731,2025-02-06,Referral,Pro,no,,TRUE,,no,,0,Malaysia,false
2551,2025-01-08,Google Ads,Pro,no,,FALSE,,no,,0,Indonesia,true
4236,2025-01-01,LinkedIn,Basic,TRUE,2025-01-08,False,,yes,2025-01-14,29,Indonesia,True
2736,2025-01-28,Google Ads,Enterprise,yes,2025-02-04,True,,no,,0,Singapore,false
2449,2025-01-06,Referral,Enterprise,false,,True,,FALSE,,0,SG,True
1264,2025-02-16,GAds,Basic,yes,2025-02-15,True,,no,,0,Malaysia,true
3659,2025-02-05,LinkedIn,Pro,no,,FALSE,,yes,2025-03-08,49.00,Singapore,true
3721,2025-02-22,FB Ads,Basic,Yes,2025-03-01,True,,FALSE,,0,Indonesia,true
2462,2025-01-11,Referral,Pro,TRUE,2025-01-16,True,,no,,0,Malaysia,false
5252,2025-01-05,google ads,Basic,yes,2025-01-05,FALSE,,no,,0,Indonesia,true
2445,2025-02-19,LinkedIn,Pro,Yes,2025-02-21,True,,no,,0,Malaysia,false
3298,2025-01-24,Referral,Basic,false,,FALSE,,no,,0,Singapore,false
3925,2025-02-16,Google Ads,Enterprise,Yes,2025-02-25,TRUE,15.0,yes,2025-03-11,149,SG,false
2632,2025-01-18,Google Ads,Pro,false,,TRUE,,no,,0,Singapore,true
3374,2025-01-20,Referral,Basic,false,,FALSE,,no,,0,Malaysia,true
5990,2025-01-28,FB Ads,Pro,yes,2025-02-06,False,,YES,2025-02-22,49.00,SG,false
1512,2025-01-13,Organic,Pro,TRUE,2025-01-12,FALSE,,yes,2025-02-09,49,Malaysia,false
1215,2025-01-05,google ads,Pro,TRUE,2025-01-04,TRUE,18.0,YES,2025-02-08,49,MY,false
4331,2025-01-30,Google Ads,,Yes,2025-02-04,TRUE,4.0,yes,2025-02-28,0,Malaysia,true
3172,2025-01-01,LinkedIn,Enterprise,yes,2025-01-06,True,,no,,0,MY,True
4153,2025-01-22,LinkedIn,Pro,yes,2025-01-31,TRUE,-2.0,no,,0,MY,false
2706,2025-01-18,LinkedIn,Basic,Yes,2025-01-17,TRUE,20.0,FALSE,,0,Malaysia,True
3106,2025-02-15,LinkedIn,Basic,yes,2025-02-14,True,,no,,0,Singapore,false
2567,2025-01-05,FB Ads,,no,,True,,YES,2025-02-01,0,Malaysia,false
3208,2025-01-31,LinkedIn,Enterprise,TRUE,2025-02-02,False,,no,,0,Singapore,false
3331,2025-01-06,Google Ads,Basic,Yes,2025-01-15,False,,FALSE,,0,SG,False
3153,2025-01-27,FB Ads,Pro,false,,FALSE,,yes,2025-02-19,49.00,MY,false
2128,2025-02-25,Google Ads,Pro,false,,True,,no,,0,Indonesia,True
4510,2025-01-25,Google Ads,Pro,Yes,2025-01-22,True,,YES,2025-02-01,49,MY,false
5323,2025-01-29,Google Ads,Enterprise,yes,2025-01-30,TRUE,-1.0,no,,0,Indonesia,True
4653,2025-01-28,Google Ads,Basic,false,,FALSE,,FALSE,,0,Malaysia,true
3365,2025-01-16,GAds,Enterprise,yes,2025-01-21,TRUE,-1.0,no,,0,SG,true
5897,2025-02-23,google ads,Basic,false,,TRUE,,YES,2025-03-18,NULL,Singapore,True
3921,2025-02-22,Google Ads,Pro,yes,2025-02-27,TRUE,13.0,yes,2025-03-24,49,Singapore,
5567,2025-01-12,Referral,Basic,TRUE,2025-01-16,False,,yes,2025-01-25,29.00,Malaysia,false
2079,2025-01-20,FB Ads,Pro,false,,False,,no,,0,Singapore,true
4511,2025-01-18,FB Ads,Pro,yes,2025-01-20,FALSE,,FALSE,,0,Singapore,False
3741,2025-02-03,FB Ads,Pro,Yes,2025-02-08,TRUE,5.0,no,,0,Malaysia,true
4020,2025-02-24,FB Ads,Pro,TRUE,2025-02-23,TRUE,7.0,no,,0,Indonesia,False
1228,2025-02-22,google ads,Pro,false,,FALSE,,no,,0,Singapore,True
1170,2025-01-23,google ads,Basic,false,,True,,YES,2025-02-01,29,Malaysia,true
1294,2025-02-14,Organic,Enterprise,no,,True,,yes,2025-02-24,99,MY,true
5284,2025-01-27,Google Ads,Basic,yes,2025-02-05,TRUE,17.0,no,,0,Malaysia,True
1425,2025-02-18,Google Ads,Pro,yes,2025-02-23,FALSE,,no,,0,Malaysia,False
1918,2025-01-17,LinkedIn,Basic,false,,False,,no,,0,Indonesia,False
4253,2025-02-17,google ads,Basic,Yes,2025-02-21,TRUE,13.0,YES,2025-03-09,29.00,Singapore,false
1498,2025-01-21,FB Ads,Basic,Yes,2025-01-29,FALSE,,yes,2025-02-20,NULL,Malaysia,True
3809,2025-02-19,Referral,Enterprise,TRUE,2025-02-16,TRUE,2.0,YES,2025-03-09,149,Singapore,false
5961,2025-02-09,Organic,Basic,no,,TRUE,,no,,0,SG,True
1825,2025-01-31,Referral,Basic,yes,2025-02-05,False,,YES,2025-02-13,29,Malaysia,true
4779,2025-01-03,Google Ads,Pro,yes,2025-01-07,True,,no,,0,Indonesia,false
2858,2025-01-17,GAds,Basic,false,,FALSE,,yes,2025-02-15,NULL,Indonesia,true
3118,2025-02-19,FB Ads,Enterprise,yes,2025-02-23,FALSE,,no,,0,SG,True
1145,2025-02-27,Google Ads,Enterprise,Yes,2025-03-01,False,,YES,2025-03-19,99.99,Singapore,true
5565,2025-01-26,FB Ads,Pro,false,,TRUE,,YES,2025-02-23,49,Malaysia,true
4577,2025-01-23,Referral,Basic,yes,2025-01-28,TRUE,1.0,no,,0,Malaysia,false
1192,2025-01-06,Google Ads,Basic,yes,2025-01-10,False,,FALSE,,0,Malaysia,True
4888,2025-01-28,LinkedIn,Basic,yes,2025-01-26,False,,no,,0,Indonesia,true
1051,2025-01-08,Organic,Basic,yes,2025-01-10,True,,no,,0,Malaysia,False
3410,2025-02-24,google ads,Basic,TRUE,2025-03-04,True,,yes,2025-03-27,29.00,Singapore,false
2820,2025-02-27,LinkedIn,Enterprise,yes,2025-03-06,TRUE,10.0,yes,2025-03-27,99.99,Indonesia,True
3964,2025-02-14,FB Ads,Pro,yes,2025-02-18,False,,no,,0,Indonesia,true
3521,2025-01-08,FB Ads,Basic,TRUE,2025-01-17,FALSE,,yes,2025-01-27,29.00,MY,True
2869,2025-01-19,google ads,Basic,no,,TRUE,,no,,0,Singapore,True
3568,2025-02-07,LinkedIn,Pro,no,,FALSE,,FALSE,,0,SG,False
2867,2025-01-29,FB Ads,Basic,no,,TRUE,,no,,0,Singapore,True
3738,2025-01-23,Referral,Enterprise,TRUE,2025-02-01,TRUE,5.0,no,,0,Singapore,
4269,2025-02-16,GAds,Basic,yes,2025-02-18,TRUE,10.0,yes,2025-03-11,29,Malaysia,False
4199,2025-02-01,Organic,Enterprise,false,,TRUE,,yes,2025-02-12,149,Singapore,True
3579,2025-01-10,Google Ads,Pro,Yes,2025-01-19,TRUE,2.0,yes,2025-01-24,49.00,Malaysia,false
5005,2025-01-27,Google Ads,,false,,TRUE,,no,,0,Malaysia,false
5935,2025-02-18,FB Ads,Basic,yes,2025-02-25,TRUE,14.0,no,,0,Malaysia,false
1240,2025-01-01,Referral,Basic,TRUE,2025-01-06,TRUE,12.0,yes,2025-01-18,29.00,Malaysia,False
4440,2025-02-08,GAds,Pro,yes,2025-02-16,TRUE,4.0,no,,0,SG,false
5631,2025-01-29,Referral,Enterprise,yes,2025-01-30,TRUE,7.0,no,,0,Indonesia,True
2407,2025-02-28,LinkedIn,Pro,TRUE,2025-03-04,FALSE,,YES,2025-04-02,59,Singapore,True
4502,2025-02-14,Google Ads,Pro,TRUE,2025-02-20,True,,no,,0,Indonesia,true
5038,2025-01-03,Referral,Basic,yes,2025-01-01,FALSE,,yes,2025-01-31,29,Singapore,false
1082,2025-02-20,Google Ads,Basic,no,,TRUE,,YES,2025-03-13,NULL,Singapore,false
4768,2025-02-16,Google Ads,Basic,Yes,2025-02-24,False,,no,,0,Indonesia,true
1950,2025-02-06,Organic,Pro,no,,True,,FALSE,,0,Malaysia,False
1610,2025-01-31,LinkedIn,Basic,TRUE,2025-02-01,True,,yes,2025-02-27,NULL,MY,false
5669,2025-01-11,Google Ads,Basic,TRUE,2025-01-08,True,,YES,2025-02-01,29,Singapore,True
4605,2025-01-22,FB Ads,Pro,no,,TRUE,,yes,2025-02-22,59,Malaysia,True
5554,2025-01-18,Google Ads,Enterprise,false,,True,,no,,0,Malaysia,
4283,2025-02-04,LinkedIn,Pro,yes,2025-02-05,True,,yes,2025-03-05,59,Indonesia,False
3173,2025-01-06,google ads,Pro,yes,2025-01-09,FALSE,,yes,2025-01-25,49.00,Indonesia,false
4484,2025-01-03,Organic,,yes,2024-12-31,True,,no,,0,MY,False
2522,2025-01-05,FB Ads,Basic,Yes,2025-01-14,True,,no,,0,Malaysia,False
3601,2025-01-09,FB Ads,Basic,false,,FALSE,,no,,0,MY,true
3657,2025-01-28,Google Ads,Pro,TRUE,2025-02-03,TRUE,0.0,no,,0,Malaysia,False
3159,2025-01-19,google ads,Basic,yes,2025-01-18,FALSE,,no,,0,SG,True
3449,2025-01-28,LinkedIn,Basic,TRUE,2025-01-30,TRUE,20.0,no,,0,Indonesia,true
4830,2025-01-27,Referral,Basic,TRUE,2025-02-04,TRUE,13.0,yes,2025-02-09,NULL,MY,
1121,2025-01-13,Google Ads,Pro,TRUE,2025-01-10,FALSE,,YES,2025-02-05,49,Singapore,false
5368,2025-02-07,FB Ads,Basic,TRUE,2025-02-06,TRUE,17.0,no,,0,Malaysia,true
2317,2025-02-12,Referral,Basic,Yes,2025-02-16,False,,no,,0,MY,true
5493,2025-02-22,FB Ads,Basic,TRUE,2025-02-27,True,,yes,2025-03-18,29,Malaysia,True
3518,2025-01-21,Google Ads,Basic,no,,True,,yes,2025-02-08,NULL,Singapore,true
2230,2025-01-27,FB Ads,Enterprise,Yes,2025-01-30,TRUE,12.0,yes,2025-02-17,99.99,Malaysia,True
2133,2025-02-15,LinkedIn,,false,,TRUE,,yes,2025-03-19,0,Indonesia,True
2301,2025-01-06,Google Ads,Enterprise,yes,2025-01-06,True,,FALSE,,0,Singapore,False
5034,2025-02-07,google ads,,yes,2025-02-10,FALSE,,FALSE,,0,Indonesia,false
2910,2025-02-18,LinkedIn,Basic,no,,TRUE,,no,,0,Indonesia,
2505,2025-01-11,GAds,Enterprise,TRUE,2025-01-14,False,,yes,2025-01-22,149,Malaysia,
4185,2025-02-16,FB Ads,Basic,no,,FALSE,,FALSE,,0,Singapore,True
2916,2025-02-10,Google Ads,Pro,no,,FALSE,,YES,2025-03-07,59,Malaysia,false
5915,2025-02-22,FB Ads,Basic,yes,2025-03-01,False,,yes,2025-03-08,29.00,MY,False
4548,2025-01-17,google ads,Enterprise,no,,TRUE,,no,,0,MY,true
3757,2025-02-25,Google Ads,Basic,yes,2025-02-28,True,,no,,0,Singapore,false
2956,2025-02-08,LinkedIn,Basic,yes,2025-02-12,False,,yes,2025-02-18,29.00,Indonesia,True
1178,2025-01-07,Organic,Enterprise,false,,TRUE,,yes,2025-02-05,99.99,Singapore,
1896,2025-01-30,Referral,Pro,Yes,2025-02-06,False,,no,,0,SG,True
2551,2025-01-21,Google Ads,Pro,no,,FALSE,,yes,2025-02-01,59,MY,false
1491,2025-01-01,Referral,Pro,TRUE,2025-01-01,False,,yes,2025-01-29,49,Malaysia,False
