user_id,signup_date,source_std,plan_selected,trial_started_std,trial_start_date,activated_std,activation_days,converted_paid_std,conversion_date,mrr_std,country_std,churned_30d_std,row_num,is_trial,is_activated,is_converted
3464,2025-02-21,LinkedIn,Enterprise,1,2025-02-26,0,,0,,0,Singapore,1,1,1,0,0
3466,2025-01-07,Others,Pro,1,2025-01-05,0,,0,,0,Indonesia,0,1,1,0,0
3466,2025-02-02,Organic,Enterprise,0,,0,,1,2025-02-26,99,Singapore,0,1,0,0,0
3466,2025-02-23,Others,Pro,0,,0,,0,,0,Singapore,0,1,0,0,0
3468,2025-01-03,Others,Pro,1,2025-01-06,1,7.0,0,,0,Singapore,1,1,1,1,0
3468,2025-02-08,Google Ads,Pro,1,2025-02-09,1,,0,,0,Malaysia,0,1,1,0,0
3468,2025-02-16,Others,Pro,1,2025-02-18,0,,0,,0,Indonesia,1,1,1,0,0
3468,2025-02-28,Others,Enterprise,1,2025-02-25,0,,1,2025-03-22,149,Malaysia,,1,1,0,0
3469,2025-01-03,Organic,Pro,1,2025-01-10,1,,1,2025-02-06,49,Malaysia,1,1,1,0,0
3469,2025-01-10,LinkedIn,Basic,1,2025-01-16,1,,1,2025-01-17,29,Malaysia,0,1,1,0,0
3469,2025-01-14,Referral,Basic,1,2025-01-16,1,5.0,1,2025-02-08,29,Singapore,1,1,1,1,1
3472,2025-02-10,FB ads,Pro,0,,0,,1,2025-02-17,49,Singapore,0,1,0,0,0
3472,2025-02-21,Referral,Enterprise,1,2025-03-01,1,,1,2025-03-23,99,Singapore,0,1,1,0,0
3472,2025-02-26,LinkedIn,Pro,1,2025-03-07,1,,1,2025-03-28,49,Singapore,0,1,1,0,0
3472,2025-03-01,FB ads,Basic,1,2025-03-03,1,9.0,1,2025-03-17,29,Malaysia,0,1,1,1,1
3474,2025-02-28,Others,Pro,1,2025-02-25,1,,1,2025-03-24,49,Malaysia,1,1,1,0,0
3475,2025-01-18,Organic,Pro,1,2025-01-16,0,,0,,0,Singapore,1,1,1,0,0
3475,2025-01-19,Referral,Pro,1,2025-01-22,1,,0,,0,Singapore,0,1,1,0,0
3475,2025-02-12,Others,Pro,1,2025-02-17,1,,0,,0,Malaysia,1,1,1,0,0
3476,2025-01-31,Google Ads,Basic,1,2025-02-02,0,,0,,0,Singapore,0,1,1,0,0
3477,2025-02-04,Organic,Basic,1,2025-02-10,1,,1,2025-02-17,29,Indonesia,1,1,1,0,0
3479,2025-01-14,Referral,Basic,1,2025-01-17,1,,0,,0,Malaysia,1,1,1,0,0
3479,2025-01-26,LinkedIn,Basic,1,2025-02-04,0,,1,2025-02-28,29,Indonesia,0,1,1,0,0
3480,2025-01-10,Organic,Pro,1,2025-01-10,1,19.0,1,2025-02-09,59,Singapore,0,1,1,1,1
3481,2025-01-13,FB ads,Basic,1,2025-01-16,1,16.0,0,,0,Singapore,0,1,1,1,0
3482,2025-01-11,Google Ads,Basic,1,2025-01-15,1,,0,,0,Indonesia,1,1,1,0,0
3482,2025-01-15,Referral,Basic,1,2025-01-14,0,,1,2025-02-03,29,Singapore,1,1,1,0,0
3482,2025-02-14,Others,Pro,1,2025-02-23,1,13.0,1,2025-03-05,59,Malaysia,1,1,1,1,1
3484,2025-01-09,Others,Enterprise,0,,0,,1,2025-01-20,99,Singapore,1,1,0,0,0
3485,2025-02-09,FB ads,Basic,1,2025-02-09,1,8.0,1,2025-03-10,29,Malaysia,1,1,1,1,1
3486,2025-01-21,FB ads,Enterprise,1,2025-01-29,1,,0,,0,Malaysia,0,1,1,0,0
3486,2025-02-26,Google Ads,Enterprise,1,2025-03-01,1,,0,,0,Malaysia,0,1,1,0,0
3486,2025-02-27,LinkedIn,Basic,1,2025-02-26,0,,0,,0,Malaysia,0,1,1,0,0
3488,2025-01-13,Organic,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
3488,2025-01-29,Others,Basic,0,,0,,0,,0,Malaysia,1,1,0,0,0
3489,2025-01-17,LinkedIn,Basic,1,2025-01-21,1,5.0,0,,0,Singapore,1,1,1,1,0
3489,2025-02-22,LinkedIn,Pro,1,2025-03-02,1,,1,2025-03-20,59,Malaysia,0,1,1,0,0
3489,2025-02-26,Others,Pro,1,2025-02-25,0,,0,,0,Malaysia,0,1,1,0,0
3490,2025-01-13,Others,,1,2025-01-16,1,19.0,0,,0,Malaysia,1,1,1,1,0
3491,2025-02-09,Google Ads,Pro,0,,0,,1,2025-03-05,49,Malaysia,,1,0,0,0
3491,2025-02-16,Referral,Basic,1,2025-02-13,1,,0,,0,Malaysia,1,1,1,0,0
3492,2025-01-21,Organic,Enterprise,1,2025-01-23,1,,1,2025-02-14,99,Malaysia,0,1,1,0,0
3493,2025-01-21,Referral,Basic,1,2025-01-22,1,,0,,0,Indonesia,,1,1,0,0
3494,2025-01-03,Referral,Pro,1,2025-01-11,1,,0,,0,Singapore,0,1,1,0,0
3494,2025-01-25,Referral,Pro,1,2025-01-23,1,5.0,1,2025-02-12,49,Singapore,0,1,1,1,1
3494,2025-01-30,Others,Pro,1,2025-01-27,1,,0,,0,Malaysia,1,1,1,0,0
3494,2025-02-20,FB ads,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
3496,2025-01-14,LinkedIn,Pro,1,2025-01-18,0,,0,,0,Singapore,0,1,1,0,0
3496,2025-02-14,Referral,Basic,1,2025-02-11,1,,1,2025-02-26,29,Singapore,0,1,1,0,0
3496,2025-02-17,FB ads,Pro,0,,0,,1,2025-03-07,49,Singapore,1,1,0,0,0
3497,2025-01-16,FB ads,Basic,1,2025-01-24,0,,0,,0,Malaysia,0,1,1,0,0
3497,2025-02-07,Others,Basic,1,2025-02-11,1,3.0,0,,0,Malaysia,1,1,1,1,0
3499,2025-01-30,Referral,Basic,1,2025-02-02,1,7.0,1,2025-02-23,29,Singapore,0,1,1,1,1
3500,2025-01-16,LinkedIn,Pro,1,2025-01-22,0,,1,2025-02-16,59,Malaysia,0,1,1,0,0
3500,2025-02-21,LinkedIn,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
3500,2025-02-22,Organic,Pro,1,2025-02-24,0,,0,,0,Malaysia,0,1,1,0,0
3501,2025-01-26,Referral,Pro,1,2025-02-04,0,,0,,0,Singapore,1,1,1,0,0
3501,2025-01-29,Others,Basic,1,2025-01-28,1,,0,,0,Indonesia,0,1,1,0,0
3501,2025-02-13,Referral,Pro,1,2025-02-19,1,,0,,0,Malaysia,1,1,1,0,0
3502,2025-01-18,Others,Pro,1,2025-01-19,0,,1,2025-02-20,59,Malaysia,0,1,1,0,0
3502,2025-02-12,Others,Pro,1,2025-02-13,1,,1,2025-03-03,49,Singapore,0,1,1,0,0
3503,2025-01-13,Referral,Basic,1,2025-01-13,0,,0,,0,Indonesia,1,1,1,0,0
3503,2025-01-20,Referral,Enterprise,1,2025-01-18,1,20.0,0,,0,Singapore,1,1,1,1,0
3503,2025-02-17,Referral,Basic,1,2025-02-16,1,,0,,0,Singapore,0,1,1,0,0
3503,2025-02-28,LinkedIn,Enterprise,0,,0,,1,2025-03-16,99,Indonesia,1,1,0,0,0
3504,2025-01-04,FB ads,Basic,1,2025-01-05,1,14.0,1,2025-01-16,29,Malaysia,0,1,1,1,1
3504,2025-02-04,Referral,Enterprise,1,2025-02-06,1,10.0,0,,0,Malaysia,1,1,1,1,0
3504,2025-02-15,Organic,Basic,1,2025-02-15,0,,0,,0,Singapore,0,1,1,0,0
3505,2025-01-23,Google Ads,Enterprise,1,2025-01-21,0,,1,2025-02-23,149,Malaysia,0,1,1,0,0
3506,2025-02-26,LinkedIn,Basic,1,2025-03-05,0,,0,,0,Malaysia,1,1,1,0,0
3506,2025-02-26,Referral,Basic,1,2025-02-28,0,,0,,0,Malaysia,0,1,1,0,0
3506,2025-02-27,Others,Enterprise,1,2025-03-04,0,,0,,0,Singapore,,1,1,0,0
3508,2025-02-14,LinkedIn,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
3509,2025-01-08,Referral,Basic,1,2025-01-10,0,,0,,0,Indonesia,1,1,1,0,0
3510,2025-01-10,LinkedIn,Pro,1,2025-01-07,0,,1,2025-01-21,59,Singapore,1,1,1,0,0
3510,2025-01-14,Google Ads,,1,2025-01-14,0,,0,,0,Malaysia,0,1,1,0,0
3511,2025-01-14,Others,Pro,1,2025-01-13,1,13.0,0,,0,Singapore,1,1,1,1,0
3511,2025-01-30,Others,Basic,1,2025-02-04,1,11.0,0,,0,Malaysia,0,1,1,1,0
3511,2025-02-15,FB ads,Enterprise,1,2025-02-19,0,,1,2025-03-07,99,Singapore,1,1,1,0,0
3511,2025-03-01,LinkedIn,Pro,1,2025-03-02,0,,0,,0,Malaysia,0,1,1,0,0
3512,2025-01-05,Google Ads,Pro,1,2025-01-08,1,17.0,0,,0,Singapore,1,1,1,1,0
3512,2025-01-30,Others,Basic,1,2025-02-01,0,,0,,0,Malaysia,1,1,1,0,0
3513,2025-01-25,Referral,Basic,1,2025-01-27,0,,0,,0,Malaysia,0,1,1,0,0
3513,2025-01-29,LinkedIn,Pro,1,2025-02-04,1,5.0,0,,0,Singapore,1,1,1,1,0
3513,2025-02-24,LinkedIn,Pro,1,2025-03-03,1,,0,,0,Indonesia,1,1,1,0,0
3514,2025-01-04,Google Ads,Pro,1,2025-01-08,0,,0,,0,Singapore,0,1,1,0,0
3514,2025-02-14,Referral,Basic,1,2025-02-13,0,,0,,0,Indonesia,,1,1,0,0
3514,2025-02-24,Organic,Basic,1,2025-02-21,1,19.0,0,,0,Singapore,0,1,1,1,0
3515,2025-01-15,Others,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
3515,2025-01-26,LinkedIn,Pro,1,2025-01-27,1,17.0,1,2025-02-19,59,Singapore,1,1,1,1,1
3520,2025-01-04,FB ads,Pro,1,2025-01-13,0,,0,,0,Malaysia,1,1,1,0,0
3520,2025-02-09,Google Ads,Basic,1,2025-02-14,1,,0,,0,Indonesia,,1,1,0,0
3521,2025-01-08,FB ads,Basic,1,2025-01-17,0,,1,2025-01-27,29,Malaysia,1,1,1,0,0
3524,2025-01-10,FB ads,Basic,1,2025-01-08,1,20.0,0,,0,Malaysia,0,1,1,1,0
3525,2025-02-08,Others,Pro,1,2025-02-11,1,10.0,1,2025-02-26,49,Malaysia,0,1,1,1,1
3527,2025-01-04,LinkedIn,Basic,1,2025-01-01,1,1.0,0,,0,Malaysia,1,1,1,1,0
3527,2025-02-11,Organic,Enterprise,0,,0,,1,2025-02-26,149,Singapore,0,1,0,0,0
3528,2025-01-08,Referral,,1,2025-01-12,1,,0,,0,Malaysia,1,1,1,0,0
3528,2025-02-05,Others,Basic,1,2025-02-05,0,,0,,0,Singapore,0,1,1,0,0
3528,2025-02-08,LinkedIn,Enterprise,1,2025-02-05,0,,1,2025-03-12,99,Malaysia,1,1,1,0,0
3529,2025-01-01,Others,Basic,1,2025-01-08,1,4.0,0,,0,Malaysia,,1,1,1,0
3529,2025-01-13,Referral,Pro,1,2025-01-20,0,,1,2025-02-10,49,Indonesia,1,1,1,0,0
3530,2025-01-13,Google Ads,Basic,1,2025-01-10,1,,1,2025-02-11,29,Singapore,0,1,1,0,0
3532,2025-02-13,Organic,Basic,1,2025-02-19,0,,0,,0,Singapore,1,1,1,0,0
3532,2025-02-17,Referral,Basic,1,2025-02-23,1,16.0,0,,0,Indonesia,0,1,1,1,0
3532,2025-02-20,LinkedIn,Pro,1,2025-02-20,0,,0,,0,Malaysia,1,1,1,0,0
3535,2025-02-27,Google Ads,Basic,1,2025-02-28,0,,0,,0,Singapore,1,1,1,0,0
3536,2025-01-27,Google Ads,Basic,1,2025-01-29,0,,0,,0,Singapore,,1,1,0,0
3537,2025-01-16,Google Ads,Pro,1,2025-01-18,0,,0,,0,Malaysia,1,1,1,0,0
3537,2025-01-31,Referral,Pro,1,2025-02-03,1,,1,2025-02-16,59,Singapore,1,1,1,0,0
3538,2025-01-08,FB ads,Enterprise,1,2025-01-09,1,,1,2025-02-04,99,Malaysia,1,1,1,0,0
3538,2025-02-03,Referral,Basic,1,2025-02-07,1,6.0,1,2025-02-14,29,Malaysia,1,1,1,1,1
3538,2025-02-07,Referral,Basic,1,2025-02-07,1,,0,,0,Malaysia,1,1,1,0,0
3539,2025-01-04,Organic,Basic,1,2025-01-08,0,,1,2025-01-16,29,Indonesia,0,1,1,0,0
3539,2025-02-15,Referral,Basic,1,2025-02-12,0,,1,2025-03-19,29,Singapore,0,1,1,0,0
3539,2025-02-23,Others,Pro,1,2025-02-23,0,,0,,0,Malaysia,1,1,1,0,0
3540,2025-01-30,Organic,Enterprise,0,,0,,1,2025-02-15,99,Singapore,0,1,0,0,0
3541,2025-01-08,Referral,Pro,0,,0,,1,2025-01-29,49,Singapore,0,1,0,0,0
3541,2025-01-24,FB ads,Basic,0,,0,,1,2025-02-23,29,Malaysia,0,1,0,0,0
3541,2025-01-30,Others,Basic,1,2025-02-06,0,,1,2025-02-12,29,Malaysia,1,1,1,0,0
3542,2025-02-01,Others,Basic,1,2025-02-09,0,,0,,0,Singapore,1,1,1,0,0
3544,2025-01-06,Others,Basic,1,2025-01-14,1,,0,,0,Malaysia,0,1,1,0,0
3544,2025-02-11,Referral,Basic,1,2025-02-09,1,16.0,0,,0,Malaysia,0,1,1,1,0
3544,2025-02-24,Google Ads,Pro,1,2025-03-01,0,,1,2025-03-13,49,Singapore,0,1,1,0,0
3545,2025-01-08,Organic,Basic,1,2025-01-16,1,10.0,0,,0,Indonesia,0,1,1,1,0
3545,2025-03-01,Others,Basic,1,2025-03-10,0,,0,,0,Singapore,0,1,1,0,0
3546,2025-01-02,FB ads,Pro,1,2025-01-06,0,,1,2025-01-18,59,Indonesia,1,1,1,0,0
3546,2025-01-16,Others,Pro,1,2025-01-13,1,9.0,0,,0,Malaysia,,1,1,1,0
3547,2025-01-09,Referral,Pro,1,2025-01-09,0,,0,,0,Malaysia,,1,1,0,0
3547,2025-01-30,Others,Pro,1,2025-01-28,1,0.0,0,,0,Malaysia,0,1,1,1,0
3547,2025-02-26,Google Ads,Enterprise,1,2025-02-25,1,10.0,0,,0,Singapore,0,1,1,1,0
3550,2025-01-09,Others,Pro,1,2025-01-10,1,,1,2025-01-28,49,Malaysia,0,1,1,0,0
3550,2025-01-30,FB ads,Pro,1,2025-02-06,0,,1,2025-02-08,49,Singapore,0,1,1,0,0
3550,2025-02-11,Organic,Basic,1,2025-02-19,1,,1,2025-03-09,29,Singapore,1,1,1,0,0
3551,2025-01-15,FB ads,Enterprise,1,2025-01-17,0,,1,2025-02-10,99,Malaysia,1,1,1,0,0
3551,2025-02-25,FB ads,Enterprise,1,2025-02-27,1,,1,2025-03-07,99,Singapore,0,1,1,0,0
3552,2025-01-22,Others,Basic,1,2025-01-23,0,,1,2025-02-12,29,Indonesia,1,1,1,0,0
3552,2025-02-01,Organic,Enterprise,1,2025-02-06,1,,1,2025-02-24,99,Malaysia,0,1,1,0,0
3552,2025-02-18,LinkedIn,Basic,1,2025-02-21,1,11.0,1,2025-03-11,29,Singapore,1,1,1,1,1
3553,2025-01-13,FB ads,Enterprise,1,2025-01-12,0,,0,,0,Singapore,0,1,1,0,0
3553,2025-01-23,LinkedIn,Basic,1,2025-01-30,1,,0,,0,Singapore,0,1,1,0,0
3553,2025-02-12,Others,Pro,1,2025-02-19,0,,0,,0,Singapore,,1,1,0,0
3555,2025-02-08,LinkedIn,Enterprise,1,2025-02-10,1,7.0,1,2025-03-07,99,Malaysia,0,1,1,1,1
3555,2025-02-19,Referral,Pro,1,2025-02-18,1,,0,,0,Singapore,1,1,1,0,0
3556,2025-02-11,Others,Basic,1,2025-02-09,0,,1,2025-03-07,29,Singapore,0,1,1,0,0
3556,2025-02-15,Others,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
3556,2025-02-21,Others,Basic,0,,0,,0,,0,Indonesia,1,1,0,0,0
3556,2025-02-23,Others,Pro,0,,0,,0,,0,Singapore,0,1,0,0,0
3557,2025-01-17,Others,Basic,1,2025-01-15,1,,0,,0,Malaysia,1,1,1,0,0
3557,2025-02-25,Google Ads,Basic,1,2025-03-03,1,,0,,0,Singapore,0,1,1,0,0
3558,2025-01-03,Google Ads,Pro,1,2025-01-07,1,,1,2025-01-31,49,Malaysia,1,1,1,0,0
3558,2025-02-23,Others,Pro,1,2025-02-23,1,,1,2025-03-24,59,Indonesia,0,1,1,0,0
3560,2025-01-04,Referral,Enterprise,1,2025-01-11,0,,0,,0,Malaysia,0,1,1,0,0
3560,2025-01-19,Referral,Enterprise,1,2025-01-25,1,19.0,0,,0,Malaysia,1,1,1,1,0
3562,2025-01-20,Others,Pro,1,2025-01-26,0,,1,2025-02-17,49,Singapore,0,1,1,0,0
3563,2025-01-24,Organic,Pro,1,2025-02-02,1,11.0,1,2025-02-12,49,Malaysia,0,1,1,1,1
3564,2025-02-18,FB ads,Basic,1,2025-02-26,1,,0,,0,Indonesia,0,1,1,0,0
3564,2025-02-28,Others,Basic,1,2025-03-09,1,14.0,0,,0,Singapore,0,1,1,1,0
3565,2025-01-16,FB ads,Pro,1,2025-01-18,1,,0,,0,Singapore,1,1,1,0,0
3565,2025-01-21,FB ads,Pro,1,2025-01-30,1,,1,2025-02-19,49,Malaysia,1,1,1,0,0
3566,2025-01-08,Referral,Pro,1,2025-01-13,0,,0,,0,Singapore,1,1,1,0,0
3567,2025-01-08,LinkedIn,Basic,1,2025-01-14,0,,0,,0,Malaysia,1,1,1,0,0
3567,2025-01-13,FB ads,Pro,1,2025-01-15,1,1.0,1,2025-01-22,49,Singapore,,1,1,1,1
3568,2025-01-05,Google Ads,Basic,1,2025-01-13,0,,1,2025-01-24,29,Indonesia,0,1,1,0,0
3568,2025-01-25,Others,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
3568,2025-02-04,LinkedIn,Pro,1,2025-02-04,1,,0,,0,Malaysia,0,1,1,0,0
3568,2025-02-07,LinkedIn,Pro,0,,0,,0,,0,Singapore,0,1,0,0,0
3569,2025-02-24,Organic,Enterprise,1,2025-03-01,0,,0,,0,Singapore,1,1,1,0,0
3570,2025-01-18,Others,Basic,1,2025-01-16,1,5.0,0,,0,Malaysia,1,1,1,1,0
3570,2025-01-30,FB ads,Enterprise,1,2025-01-27,1,18.0,0,,0,Malaysia,1,1,1,1,0
3571,2025-02-10,Others,Enterprise,1,2025-02-17,0,,1,2025-02-22,99,Malaysia,0,1,1,0,0
3572,2025-01-03,Google Ads,Pro,0,,0,,1,2025-02-06,49,Malaysia,0,1,0,0,0
3573,2025-03-01,LinkedIn,Enterprise,1,2025-03-10,1,18.0,0,,0,Singapore,1,1,1,1,0
3574,2025-02-09,Others,Basic,1,2025-02-12,1,14.0,0,,0,Singapore,0,1,1,1,0
3575,2025-01-18,Referral,Basic,1,2025-01-15,1,,0,,0,Singapore,1,1,1,0,0
3575,2025-02-05,Others,Enterprise,1,2025-02-06,0,,1,2025-03-09,149,Malaysia,1,1,1,0,0
3576,2025-01-12,Organic,Pro,1,2025-01-20,1,4.0,1,2025-02-10,49,Singapore,0,1,1,1,1
3576,2025-02-18,Google Ads,Basic,1,2025-02-16,1,6.0,0,,0,Malaysia,0,1,1,1,0
3577,2025-01-18,Others,Basic,0,,0,,0,,0,Singapore,1,1,0,0,0
3579,2025-01-10,Others,Pro,1,2025-01-19,1,2.0,1,2025-01-24,49,Malaysia,0,1,1,1,1
3580,2025-02-03,Referral,Pro,1,2025-02-08,1,,0,,0,Malaysia,,1,1,0,0
3581,2025-01-07,Google Ads,Basic,1,2025-01-13,1,,0,,0,Singapore,1,1,1,0,0
3581,2025-02-06,Referral,Basic,1,2025-02-04,1,20.0,0,,0,Malaysia,0,1,1,1,0
3581,2025-02-28,Organic,Enterprise,1,2025-02-26,0,,0,,0,Malaysia,0,1,1,0,0
3581,2025-03-01,Others,Pro,0,,0,,1,2025-04-02,49,Singapore,1,1,0,0,0
3583,2025-01-17,LinkedIn,Pro,1,2025-01-24,0,,0,,0,Malaysia,0,1,1,0,0
3583,2025-01-23,FB ads,Enterprise,1,2025-01-23,0,,1,2025-02-07,99,Malaysia,,1,1,0,0
3583,2025-01-30,Others,Basic,1,2025-01-27,0,,0,,0,Singapore,0,1,1,0,0
3583,2025-02-12,Google Ads,Pro,1,2025-02-16,0,,0,,0,Singapore,0,1,1,0,0
3584,2025-02-07,LinkedIn,Enterprise,0,,0,,1,2025-02-20,99,Malaysia,0,1,0,0,0
3586,2025-02-18,Referral,Basic,1,2025-02-27,1,15.0,0,,0,Malaysia,0,1,1,1,0
3587,2025-01-04,LinkedIn,Pro,1,2025-01-09,0,,0,,0,Malaysia,1,1,1,0,0
3587,2025-01-06,Referral,Pro,1,2025-01-06,1,6.0,0,,0,Malaysia,1,1,1,1,0
3587,2025-01-08,FB ads,Basic,1,2025-01-14,0,,1,2025-01-31,29,Malaysia,0,1,1,0,0
3587,2025-01-29,FB ads,Basic,1,2025-01-26,0,,0,,0,Singapore,0,1,1,0,0
3588,2025-01-08,Google Ads,Pro,1,2025-01-14,0,,1,2025-01-27,49,Singapore,1,1,1,0,0
3588,2025-01-10,Organic,Pro,1,2025-01-17,1,,1,2025-01-30,59,Singapore,0,1,1,0,0
3590,2025-01-07,FB ads,Pro,1,2025-01-11,0,,0,,0,Singapore,0,1,1,0,0
3590,2025-01-26,Others,Enterprise,1,2025-01-27,0,,0,,0,Singapore,1,1,1,0,0
3590,2025-02-15,Organic,Basic,1,2025-02-18,1,0.0,0,,0,Malaysia,1,1,1,1,0
3591,2025-01-21,Referral,Pro,1,2025-01-27,1,,1,2025-02-18,59,Malaysia,0,1,1,0,0
3591,2025-02-11,FB ads,Pro,1,2025-02-11,1,,1,2025-03-11,59,Malaysia,0,1,1,0,0
3592,2025-01-31,Others,Pro,1,2025-02-07,1,,1,2025-02-27,59,Malaysia,0,1,1,0,0
3593,2025-01-06,Organic,Enterprise,1,2025-01-08,0,,0,,0,Malaysia,1,1,1,0,0
3593,2025-01-18,Google Ads,Pro,1,2025-01-22,1,3.0,0,,0,Indonesia,0,1,1,1,0
3593,2025-02-21,Others,Enterprise,1,2025-02-21,1,5.0,0,,0,Indonesia,0,1,1,1,0
3594,2025-01-12,Google Ads,Basic,1,2025-01-20,1,,0,,0,Malaysia,0,1,1,0,0
3594,2025-02-04,Others,Pro,1,2025-02-10,0,,0,,0,Malaysia,1,1,1,0,0
3594,2025-02-11,Others,Basic,1,2025-02-20,1,,0,,0,Singapore,0,1,1,0,0
3597,2025-02-26,Referral,Pro,0,,0,,0,,0,Malaysia,0,1,0,0,0
3597,2025-02-28,LinkedIn,Pro,0,,0,,1,2025-03-07,59,Singapore,1,1,0,0,0
3598,2025-02-15,Organic,,1,2025-02-20,0,,0,,0,Malaysia,0,1,1,0,0
3599,2025-02-27,Others,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
3600,2025-02-04,Others,Enterprise,0,,0,,0,,0,Singapore,1,1,0,0,0
3600,2025-02-10,LinkedIn,Enterprise,1,2025-02-18,0,,1,2025-03-13,99,Malaysia,,1,1,0,0
3601,2025-01-09,FB ads,Basic,0,,0,,0,,0,Malaysia,1,1,0,0,0
3601,2025-01-14,Referral,Enterprise,1,2025-01-11,1,15.0,1,2025-01-21,99,Malaysia,0,1,1,1,1
3602,2025-01-03,FB ads,Basic,1,2025-01-02,1,17.0,0,,0,Malaysia,,1,1,1,0
3602,2025-01-21,Referral,Basic,1,2025-01-24,0,,1,2025-02-04,29,Malaysia,1,1,1,0,0
3603,2025-01-31,LinkedIn,Pro,0,,0,,1,2025-02-15,49,Indonesia,1,1,0,0,0
3604,2025-02-10,Referral,Pro,1,2025-02-07,1,,0,,0,Malaysia,1,1,1,0,0
3604,2025-02-15,Organic,Basic,1,2025-02-17,1,10.0,1,2025-02-24,29,Singapore,0,1,1,1,1
3605,2025-01-23,Others,Pro,1,2025-01-21,1,9.0,0,,0,Singapore,0,1,1,1,0
3605,2025-01-27,Google Ads,Basic,1,2025-02-03,0,,1,2025-02-21,29,Malaysia,0,1,1,0,0
3605,2025-02-01,LinkedIn,Basic,1,2025-02-06,0,,0,,0,Indonesia,1,1,1,0,0
3606,2025-01-09,FB ads,Pro,1,2025-01-16,1,,0,,0,Malaysia,1,1,1,0,0
3606,2025-01-19,Organic,Basic,0,,0,,1,2025-02-01,29,Indonesia,0,1,0,0,0
3607,2025-01-26,Google Ads,Enterprise,1,2025-01-31,1,8.0,0,,0,Singapore,0,1,1,1,0
3607,2025-02-04,Google Ads,Pro,0,,0,,1,2025-02-17,49,Singapore,0,1,0,0,0
3607,2025-02-12,LinkedIn,Basic,1,2025-02-15,1,,0,,0,Singapore,1,1,1,0,0
3608,2025-02-19,Google Ads,Enterprise,1,2025-02-17,0,,1,2025-03-24,99,Malaysia,0,1,1,0,0
3610,2025-01-10,FB ads,Pro,1,2025-01-16,1,,0,,0,Singapore,0,1,1,0,0
3610,2025-02-01,Others,Pro,1,2025-01-31,1,3.0,0,,0,Singapore,1,1,1,1,0
3612,2025-02-07,Others,Enterprise,1,2025-02-14,1,,1,2025-03-03,99,Singapore,0,1,1,0,0
3613,2025-01-08,Referral,Pro,1,2025-01-12,1,14.0,0,,0,Singapore,1,1,1,1,0
3613,2025-02-11,Organic,Enterprise,1,2025-02-10,0,,0,,0,Singapore,1,1,1,0,0
3617,2025-01-31,Referral,Basic,1,2025-02-06,1,,1,2025-03-02,29,Singapore,0,1,1,0,0
3618,2025-02-08,Others,Basic,1,2025-02-12,0,,1,2025-03-10,29,Malaysia,0,1,1,0,0
3620,2025-02-22,Google Ads,Pro,1,2025-03-02,1,13.0,1,2025-03-16,49,Malaysia,0,1,1,1,1
3621,2025-01-05,FB ads,Pro,1,2025-01-07,1,14.0,0,,0,Singapore,,1,1,1,0
3621,2025-01-20,Google Ads,Basic,1,2025-01-17,1,0.0,0,,0,Indonesia,0,1,1,1,0
3621,2025-02-10,Organic,Basic,1,2025-02-12,1,,1,2025-02-28,29,Singapore,0,1,1,0,0
3622,2025-01-11,LinkedIn,Enterprise,1,2025-01-16,1,,0,,0,Malaysia,1,1,1,0,0
3623,2025-01-03,LinkedIn,Basic,1,2025-01-03,0,,1,2025-01-19,29,Malaysia,0,1,1,0,0
3624,2025-01-04,LinkedIn,Pro,1,2025-01-02,1,17.0,0,,0,Malaysia,1,1,1,1,0
3624,2025-01-20,Google Ads,Basic,1,2025-01-24,1,,0,,0,Singapore,1,1,1,0,0
3625,2025-02-02,Referral,Pro,1,2025-01-30,0,,0,,0,Indonesia,1,1,1,0,0
3625,2025-02-18,FB ads,Enterprise,1,2025-02-21,1,,1,2025-03-13,99,Malaysia,0,1,1,0,0
3626,2025-01-23,Others,Basic,1,2025-01-23,0,,0,,0,Malaysia,1,1,1,0,0
3627,2025-02-04,Others,Basic,1,2025-02-04,1,8.0,0,,0,Indonesia,1,1,1,1,0
3630,2025-01-15,Referral,Basic,0,,0,,1,2025-02-06,29,Singapore,1,1,0,0,0
3630,2025-02-11,LinkedIn,Basic,1,2025-02-13,0,,0,,0,Singapore,0,1,1,0,0
3630,2025-02-22,Referral,Pro,1,2025-02-21,0,,1,2025-03-02,49,Malaysia,0,1,1,0,0
3632,2025-01-15,Referral,Pro,1,2025-01-17,0,,1,2025-02-15,49,Indonesia,0,1,1,0,0
3632,2025-01-16,FB ads,Basic,1,2025-01-14,1,,0,,0,Malaysia,1,1,1,0,0
3633,2025-02-23,Organic,Pro,1,2025-02-22,0,,1,2025-03-29,59,Malaysia,1,1,1,0,0
3634,2025-01-15,FB ads,Pro,1,2025-01-19,1,,1,2025-02-14,59,Malaysia,0,1,1,0,0
3635,2025-01-15,FB ads,Pro,0,,0,,1,2025-02-01,49,Indonesia,1,1,0,0,0
